station,year,month,pm25,modis_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Aya_Nagar,2025,5,70.17,0.5025116194500244,4,55.54498849085658,0.47740660260740314,14.62501150914342,0.025105016842621286,0.3782652508956
Aya_Nagar,2025,6,46.21,0.4397067396273463,4,35.68721377003923,0.483214570991905,10.522786229960772,-0.04350783136455871,-0.42447353208939775
Aya_Nagar,2025,8,28.15,0.6493337765957446,4,25.943540617686466,0.6677254161171583,2.2064593823135326,-0.01839163952141365,-0.034621001194827805
Aya_Nagar,2025,9,28.36,0.6941188023827667,4,31.047431453001394,0.6247232182449735,-2.6874314530013947,0.06939558413779323,-0.1016509963614604
Aya_Nagar,2025,10,90.77,0.5888357969107155,4,88.07909573325212,0.5639285856554015,2.6909042667478786,0.024907211255314032,0.07795271996836965
Aya_Nagar,2025,11,171.86,0.5606257532728406,4,171.3683378426333,0.564211202602131,0.4916621573667044,-0.003585449329290391,-0.0015363396946697742
Bawana,2022,2,123.21,0.3593851219680741,3,112.4296904198074,0.3279050033014254,10.780309580192593,0.03148011866664868,0.3568250407530242
Bawana,2022,3,127.44,0.3126934455117129,3,110.0490178450313,0.3230332277608477,17.390982154968697,-0.010339782249134788,-0.17793538563587982
Bawana,2022,4,151.96,0.2501143528436182,3,135.61267818573356,0.276616006498002,16.34732181426645,-0.026501653654383783,-0.42085712357944566
Bawana,2022,5,88.41,0.2659100649575013,3,90.16253008947685,0.2867618528550162,-1.7525300894768492,-0.020851787897514906,0.044203734796999836
Bawana,2022,6,72.6,0.2858535830281251,3,68.86300910318161,0.31377510327370867,3.7369908968183836,-0.027921520245583586,-0.09060710576499574
Bawana,2022,7,43.53,0.5220218623639192,3,41.507249192476955,0.40708646312475444,2.022750807523046,0.11493539923916479,0.46522489525990707
Bawana,2022,8,38.08,0.3548650611567963,3,35.37770927671159,0.4435927524739708,2.7022907232884066,-0.0887276913171745,-0.10106678261613393
Bawana,2022,9,46.77,0.3939682883007393,3,38.886409264061456,0.4222382254251536,7.883590735938547,-0.02826993712441428,-0.20878832282236123
